id,text
509,"The ""first"" recorded mention of the word ""quiz"" was in 1791."
510,"A ""spring"" is the collective noun for a group of teal (ducks)."
511,"The ""Eiffel Tower"" was originally painted yellow."
512,"A ""cete"" is the collective noun for a group of badgers."
513,"The ""average"" human heart will beat more than 2.5 billion times in a lifetime."
514,"A ""clowder"" is the collective noun for a group of cats."
515,"The ""first"" commercial VCR was released in 1956 and was the size of a piano."
516,"The ""word"" ""robot"" was first used in a 1920 play by Karel Čapek."
517,"A ""crash"" is the collective noun for a group of rhinoceroses."
518,"The ""first"" photograph of a person was taken in 1838 by Louis Daguerre."
519,"A ""trip"" is the collective noun for a group of goats."
520,"The ""average"" pencil has enough graphite to write roughly 45,000 words."
521,"A ""gam"" is the collective noun for a group of whales."
522,"The ""first"" pair of Doc Martens was made from discarded rubber from the Luftwaffe."
523,"A ""hover"" is the collective noun for a group of trout."
524,"The ""only"" continent with no active volcanoes is Australia."
525,"A ""siege"" is the collective noun for a group of herons."
526,"The ""first"" webcam was used to monitor a coffee pot at the University of Cambridge."
527,"The ""total"" number of stars in the observable universe is estimated to be $10^{24}$"
528,"A""walk"" is the collective noun for a group of snails."
529,Ketchup was sold in the 1830s as a medicine to treat indigestion and diarrhea.
530,"The ""H"" in ""H&M"" stands for Hennes, which is Swedish for ""Hers."""
531,The strongest muscle in the human body relative to its size is the masseter (the jaw muscle).
532,"The world's oldest airline that is still operating under its original name is KLM, founded in 1919."
533,"A ""scutoid"" is a geometric shape discovered by scientists in 2018 that describes how skin cells pack together."
534,"The first video ever uploaded to YouTube was titled ""Me at the zoo"" on April 23, 2005."
535,The Great Pyramid of Giza was originally covered in highly polished white limestone that reflected the sun like a mirror.
536,"The ""Bluetooth"" technology was named after a 10th-century Viking king, Harald ""Bluetooth"" Gormsson."
537,"The first text message ever sent said ""Merry Christmas"" (sent by Neil Papworth in 1992)."
538,"The ""V"" in ""V8 juice"" stands for the eight different vegetables used in the original recipe."
539,The world’s largest grand piano was built by a 15-year-old in New Zealand and is over 18 feet long.
540,"The ""L"" and ""R"" on headphones weren't standardized until the late 1950s."
541,The first crossword puzzle was published in the New York World newspaper in 1913.
542,"The inventor of the ""CC"" (Carbon Copy) function in email was Ray Tomlinson."
543,The Sahara Desert is actually only about 25 percent sand; the rest is gravel and rock.
544,The human body contains enough iron to make a nail 3 inches long.
545,"The ""M's"" in M&Ms stand for Mars and Murrie, the founders of the company."
546,The first neon sign was displayed at the Paris Motor Show in 1910.
547,"The world's smallest park is Mill Ends Park in Portland, Oregon, measuring only 2 feet across."
548,"The ""Nike"" swoosh logo was designed by a student for only 35 dollars."
549,The first color photograph was taken in 1861 by Thomas Sutton.
550,"The ""E"" in ""e-mail"" was originally capitalized and hyphenated as ""E-mail."""
551,"The world’s longest-running play is The Mousetrap by Agatha Christie, which has been performed since 1952."
552,"The ""QWERTY"" keyboard layout was designed to slow typists down so old typewriters wouldn't jam."
553,"The first electric guitar was nicknamed ""The Frying Pan"" due to its shape."
554,"The world's oldest parliament is the Althing in Iceland, established in 930 AD."
555,"The ""P"" in ""PDF"" stands for ""Portable"" (Portable Document Format)."
556,The first Barbie doll wore a black-and-white striped swimsuit.
557,The world's largest swimming pool is in Chile and covers 20 acres.
558,"The ""A"" in ""A-list"" originally referred to the ""A-list"" of actors kept by major film studios."
559,The first webcam was used at Cambridge University to see if the coffee pot was empty without getting up.
560,The world's shortest international bridge connects an island in the US to an island in Canada and is 32 feet long.
561,"The ""ZIP"" in ZIP code stands for ""Zone Improvement Plan."""
562,The first handheld cellular phone call was made in 1973 by Martin Cooper.
563,The world's largest snowflake ever recorded was 15 inches wide.
564,"The ""T"" in ""T-shirt"" comes from the shape the garment makes when laid flat."
565,"The first modern Olympic Games were held in Athens, Greece, in 1896."
566,"The world's oldest surviving bank is Monte dei Paschi di Siena in Italy, founded in 1472."
567,"The ""SOS"" distress signal does not actually stand for ""Save Our Ship"" or ""Save Our Souls""; it was chosen because it's easy to send in Morse code."
568,The first hard drive could only hold 5 megabytes of data and weighed over a ton.
569,"The world's largest jigsaw puzzle had over 500,000 pieces."
570,"The ""URL"" stands for ""Uniform Resource Locator."""
571,The first person to reach the speed of sound on land was Andy Green in 1997.
572,"The world's oldest tree is a Great Basin bristlecone pine estimated to be over 4,800 years old."
573,"The ""USB"" stands for ""Universal Serial Bus."""
574,"The first movie ever to use the ""Wilhelm Scream"" was Distant Drums in 1951."
575,The world's largest volcano is Mauna Loa in Hawaii.
576,"The ""Wi-Fi"" name doesn't actually stand for anything; it's not ""Wireless Fidelity."""
577,"The first skyscraper was the Home Insurance Building in Chicago, built in 1885."
578,The world's oldest map is a clay tablet from Babylon dating back to 600 BC
579,"The world's oldest customer complaint is a 3,750-year-old clay tablet from Mesopotamia where a man named Nanni complains about the poor quality of copper ore he was sold."
580,"The ""biohazard"" symbol was designed in 1966 by Dow Chemical to be ""meaningless but memorable"" so people would ask what it meant."
581,"A ""pencil"" used to be a very small, fine brush made of animal hair; the word comes from the Latin penicillus, meaning ""little tail."""
582,"The first fax machine was patented by Alexander Bain in 1843, while people were still traveling by Oregon Trail."
583,"The ""command"" key on Apple keyboards uses a Swedish symbol ($⌘$) that marks points of interest on maps (like ancient ruins)."
584,"The Great Fire of London in 1666 only officially killed six people, though thousands lost their homes."
585,"The world's smallest sovereign state, Vatican City, has a railway system that is only 300 meters long."
586,"The word ""samba"" comes from an African word meaning ""a belly blow"" or ""invitation to dance."""
587,The first person to be profile-featured on a US coin while still alive was Calvin Coolidge.
588,"The ""Bluetooth"" symbol is actually a combination of two Viking runes: H ($ᚼ$) and B ($ᛒ$)."
589,"The ""Bluetooth"" symbol is actually a combination of two Viking runes: H ($ᚼ$) and B ($ᛒ$)."
590,The world's most remote ATM is located in Antarctica at McMurdo Station.
591,The first skyscraper (Home Insurance Building in Chicago) was only 10 stories tall.
592,The Eiffel Tower was originally intended to be a temporary structure for the 1889 World's Fair.
593,"The word ""clue"" originally meant a ball of thread (a ""clew""); it gained its modern meaning from the myth of Theseus using thread to escape the Labyrinth."
594,The first vending machine was invented in the 1st century AD and dispensed holy water.
595,The world's oldest hotel has been run by the same family for 52 generations (Nishiyama Onsen Keiunkan).
596,"The ""aglet"" is the plastic or metal casing at the end of a shoelace."
597,The first neon sign was created using neon gas discovered by freezing air until it became a liquid.
598,"The word ""salary"" comes from the Latin salarium, which was money given to Roman soldiers to buy salt."
599,The first webcam was used at the University of Cambridge to monitor the levels in a coffee pot.
600,"The word ""trivia"" comes from the Latin tri-via, meaning ""three roads""—a place where common people met to gossip."
601,The first commercial jet flight took place in 1952 (the de Havilland Comet).
602,"The word ""Pajamas"" comes from the Persian word pay-jama, meaning ""leg garment."""
603,"The ""ZIP"" in ZIP code stands for ""Zone Improvement Plan."""
604,The first color photograph of a tartan ribbon was taken in 1861 by James Clerk Maxwell.
605,"The world's smallest park is Mill Ends Park in Portland, measuring only 2 feet across."
606,"The ""USB"" symbol is based on the trident of Neptune, the Roman god of the sea."
607,"The word ""denim"" comes from the French ""serge de Nîmes,"" meaning fabric from the city of Nîmes."
608,The first digital camera was invented by Kodak in 1975 and was the size of a toaster.
609,"The ""M's"" on M&Ms were originally printed in black."
610,"The word ""candidate"" comes from the Latin candidatus, meaning ""clothed in white"" (as Roman candidates wore white to signify purity)."
611,The first 1-gigabyte hard drive was released in 1980 and weighed 550 pounds.
612,The first 1-gigabyte hard drive was released in 1980 and weighed 550 pounds.
613,"The word ""disaster"" comes from the Greek dis (bad) and aster (star), referring to an unfavorable astrological alignment."
614,The first email was sent by Ray Tomlinson to himself in 1971; he can't remember what it said.
615,"The word ""luxury"" originally meant ""lust"" or ""excess"" in Old French."
616,"The first crossword puzzle was called a ""Word-Cross"" and was shaped like a diamond."
617,"The""word ""whiskey"" comes from the Gaelic uisce beatha, meaning ""water of life."""
618,"The ""clutter"" is the official collective noun for a group of spiders."
619,"A ""gaggle"" only refers to geese when they are on the ground; in the air, they are a ""skein."""
620,"The ""lunula"" is the white, half-moon shape at the base of your fingernail."
621,"A ""streak"" is the collective noun for a group of tigers."
622,"A ""romp"" is the collective noun for a group of otters."
623,"The ""Bayer"" pharmaceutical company originally trademarked the word ""Heroin."""
624,"A ""shrewdness"" is the collective noun for a group of apes."
625,"The ""first"" person to be profile-featured on a US coin while still alive was Calvin Coolidge."
626,"A ""panting"" is the collective noun for a group of grasshoppers."
627,"The ""canthus"" is the corner of the eye where the upper and lower lids meet."
628,"A ""dazzle"" is the collective noun for a group of zebras."
629,"The ""world's"" oldest hotel, Nishiyama Onsen Keiunkan, has been operating since 705 AD."
630,"The moon has a distinct smell that Apollo astronauts described as ""spent gunpowder."""
631,"A ""moment"" was a medieval unit of time equal to 90 seconds."
632,"The first computer programmer was a woman named Ada Lovelace, who wrote an algorithm for a machine in 1843."
633,"A ""scutoid"" is a geometric shape discovered in 2018 that describes how skin cells curve to stay packed together."
634,"A ""nurdle"" is the official name for the pea-sized dab of toothpaste used on a brush."
635,"The ""biohazard"" symbol was designed to be completely meaningless so that people would have to be taught its specific meaning."
636,"The first email was sent by Ray Tomlinson in 1971; he chose the ""@"" symbol to separate the user from the host."
637,"The ""Bakewell Tart"" was created by accident in 1820 when a cook misunderstood a recipe for a strawberry tart."
638,"The King of Prussia, Frederick William I, tried to breed a ""Giant Guard"" by forcing tall men and women to marry."
639,"The world's oldest known musical instrument is a 40,000-year-old flute made from a vulture's bone."
640,"The ""Great Emu War"" of 1932 involved the Australian military losing a ""war"" against emus that were destroying crops."
641,"A ""vampire squirrel"" (the Bornean tufted ground squirrel) is rumored to kill deer by jumping on them from trees."
642,"The ""Gadsden flag"" (Don't Tread on Me) was designed by Christopher Gadsden in 1775."
643,"A ""muntjac"" is a species of deer that has small tusks and barks like a dog."
644,"The ""London Beer Flood"" of 1814 occurred when a massive vat of beer ruptured, killing eight people."
645,"The world's oldest map of the stars was found in a cave in France and dates back 17,000 years."
646,"A ""pogonophile"" is a person who loves or studies beards."
647,"The ""Dancing Plague of 1518"" involved hundreds of people in Strasbourg dancing for days without rest for no known reason."
648,"The first ""underground railway"" (London Underground) opened in 1863 using steam-powered locomotives."
649,"A ""tardigrade"" (water bear) can survive in the vacuum of outer space and endure extreme radiation."
650,"The ""Voynich Manuscript"" is a 15th-century book written in an unknown language that no one has ever decoded."
651,"The world's largest fruit that grows on a tree is the jackfruit, which can weigh up to 100 pounds."
652,"The ""Pony Express"" only lasted for 19 months before being replaced by the telegraph."
653,"A ""narwhal's"" tusk is actually an overgrown tooth that can grow up to 10 feet long."
654,"The ""Great Wall of China"" is not a single continuous wall but a series of walls and fortifications."
655,"The first ""computer bug"" was a literal moth found stuck in a relay of the Harvard Mark II computer in 1947."
656,"A ""quokka"" is known as the ""world's happiest animal"" because of its constant smiling expression."
657,"The ""Emu"" and the ""Red Kangaroo"" are on the Australian Coat of Arms because neither animal can walk backward."
658,"The ""Dead Sea"" is so salty that it is impossible for humans to sink in its water."
659,"A ""slow loris"" is the only venomous primate in the world; it licks a gland on its arm to make its bite toxic."
660,"The ""Liberty Bell"" hasn't been rung since 1846 because the crack became too large."
661,"The ""Mona Lisa"" has no clearly visible eyebrows or eyelashes, possibly due to over-cleaning over the centuries."
662,"The first ""car radio"" was introduced by Motorola in 1930 and cost $130 (about $2,000 today)."
663,"A ""bongo"" is a large, striped forest antelope found in the jungles of Africa."
664,"The ""Icelandic Phallological Museum"" is the only museum in the world dedicated to the study of penises."
665,"The ""first"" digital watch was the Pulsar, released in 1972, and it was made of 18-karat gold."
666,"A ""pangolin"" is the only mammal in the world that is entirely covered in scales."
667,"The ""shortest"" commercial flight in the world is between the islands of Westray and Papa Westray in Scotland, lasting only 90 seconds."
668,"The ""Great Pyramid of Giza"" was the tallest man-made structure in the world for over 3,800 years."
669,"A ""manul"" (Pallas's cat) has the densest fur of any cat species to survive cold mountain altitudes."
670,"The ""first"" person to ever be hit by a meteorite and survive was Ann Hodges in 1954."
671,"A ""shoebill stork"" can stand perfectly still for hours while hunting, making it look like a statue."
672,"The ""Eiffel Tower"" was originally intended to be built in Barcelona, but the city rejected the design."
673,"The ""world's"" largest gold nugget ever found was the ""Welcome Stranger,"" weighing about 158 pounds."
674,"A ""wombat"" has a cartilage plate in its rump that it uses to block its burrow from predators."
675,"The ""first"" crossword puzzle was published in the New York World on December 21, 1913."
676,"A ""lyrebird"" can mimic almost any sound it hears, including chainsaws, car alarms, and camera shutters."
677,"The ""Atacama Desert"" in Chile is the driest place on Earth; some parts have never seen a drop of rain."
678,"The ""first"" 1GB hard drive (IBM 3380) was the size of a refrigerator and weighed 550 pounds."
679,"A ""platypus"" has no stomach; its esophagus connects directly to its intestines."
680,"The ""Lake Hillier"" in Australia is naturally bright pink, and scientists still aren't 100% sure why."
681,"The ""first"" skyscraper (Home Insurance Building in Chicago) was only 138 feet tall."
682,"A""blue-ringed octopus"" is small enough to fit in your hand but carries enough venom to kill 26 humans."
683,"The ""Great Frost"" of 1709 was so cold that the bells in church towers cracked when they were rung."
684,"A ""glockenspiel"" is a percussion instrument whose name literally translates from German as ""set of bells."""
685,"The ""Z"" in ""Cczar"" was originally part of the spelling in English before it was simplified to ""Czar"" or ""Tsar."""
686,"The world's oldest customer service complaint was written on a clay tablet 3,750 years ago by a man unhappy with his copper delivery."
687,"A ""colossus"" was the name for any statue that was at least three times the size of a human."
688,"The ""first"" sunglasses were made by Inuit people out of flattened walrus ivory with narrow slits to block snow glare."
689,"The ""E"" in ""Looney Tunes"" is intentional; the show was originally created to promote Warner Bros. musical compositions."
690,"A ""psithurism"" is the official term for the sound of wind whispering through the leaves of trees."
691,"The ""first"" recipe for ice cream was found in a 17th-century poem by Lady Anne Fanshawe."
692,"The ""world's"" largest volcano is actually under the Pacific Ocean and is called Tamu Massif."
693,"The ""world's"" largest volcano is actually under the Pacific Ocean and is called Tamu Massif."
694,"The ""first"" dictionary in English was written by Robert Cawdrey in 1604 and only contained 2,500 words."
695,"A ""scutoid"" is a geometric shape discovered by scientists in 2018 that describes how skin cells pack together."
696,"The ""first"" person to be hit by a car in the US was Henry Bliss in 1899; he was stepping off a streetcar."
697,"The ""world's"" longest-running laboratory experiment is the Pitch Drop Experiment, which has been running since 1927."
698,"A ""frazil"" is a collection of needle-like ice crystals that form in turbulent, supercooled water."
699,"The ""first"" artificial satellite, Sputnik 1, was only about the size of a beach ball."
700,"A ""syzygy"" is the astronomical term for when three celestial bodies (like the Sun, Earth, and Moon) align in a straight line."
701,"The ""world's"" smallest reptile is the Brookesia nana chameleon, which is less than an inch long."
702,"A ""crucian carp"" can survive for months without oxygen by converting lactic acid into alcohol."
703,"The ""first"" modern pencil was invented in 1795 by Nicolas-Jacques Conté using a mixture of clay and graphite."
704,"A ""thaumatrope"" was a popular Victorian toy that used a spinning disk to create an optical illusion."
705,"The ""world's"" deepest postbox is in Susami Bay, Japan, and is located 10 meters underwater."
706,"A ""mummified"" dinosaur was found in Canada in 2011 with its skin and scales still intact."
707,"The ""first"" recorded use of the word ""hello"" as a greeting was in 1827."
708,"A ""moonbow"" is a rare rainbow produced by moonlight rather than direct sunlight."
709,"The ""world's"" largest living organism is a fungus in Oregon that covers over 2,300 acres."
710,"A ""tarantula"" can live for up to two years without eating a single thing."
711,"The ""first"" use of a ""towed"" sonar was developed by the British during WWI to detect submarines."
712,"A ""xerophyte"" is a plant that has adapted to survive in an environment with very little liquid water."
713,"The ""world's"" oldest known living tree is a bristlecone pine named Methuselah, estimated to be 4,855 years old."
714,"A ""bolide"" is an exceptionally bright meteor that explodes in the atmosphere."
715,"The ""first"" successful human blood transfusion was performed by Dr. James Blundell in 1818."
716,"A ""vituperative"" person is someone who uses harsh and abusive language."
717,"The ""world's"" largest cave, Son Doong in Vietnam, is so big it has its own localized weather system and clouds."
718,"A ""quip"" was originally a 16th-century term for a smart-aleck remark."
719,"The ""first"" color motion picture process, Kinemacolor, was commercialized in 1908."
720,"A ""bristlecone"" pine tree grows so slowly that its wood is too dense for most insects to bore into."
721,"The ""world's"" largest flower, the Rafflesia arnoldii, can grow to be three feet across and smells like rotting meat."
722,"A ""glabella"" is the smooth part of the forehead located between the eyebrows."
723,"The ""first"" recorded mention of the ""Abominable Snowman"" was by a British explorer in 1921."
724,"A ""pando"" is a colony of quaking aspen trees in Utah that all share a single massive root system."
725,"The ""world's"" quietest room is at Microsoft’s headquarters; it is so quiet you can hear your own heartbeat and blood flowing."
726,"A ""cabybara"" is the world's largest rodent and is actually semi-aquatic with webbed feet."
727,"The ""first"" crossword puzzle was called a ""Word-Cross"" and was shaped like a diamond."
728,"A ""narwhal"" tusk is actually a tooth that grows through the whale's upper lip."
729,"The ""Arctic Tern"" has the longest migration of any animal, flying from the Arctic to the Antarctic and back every year—a distance of about 44,000 miles."
730,"The ""first"" neon sign was displayed at the Paris Motor Show in 1910."
731,"The ""first"" neon sign was displayed at the Paris Motor Show in 1910."
732,"The ""world's"" largest scale model of the Solar System spans the entire country of Sweden."
733,"The ""first"" person to reach the South Pole was Roald Amundsen in 1911."
734,"A ""coelacanth"" is a prehistoric fish that was thought to be extinct for 65 million years until one was caught in 1938."
735,"The ""Great Blue Hole"" in Belize is a massive underwater sinkhole that is over 400 feet deep."
736,"The ""first"" color photograph of a human was taken in 1861, though the process was extremely complicated."
737,"The ""world's"" oldest piece of figurative art is a 45,000-year-old painting of a pig found in a cave in Indonesia."
738,"The ""first"" commercial microwave (the Radarange) was 6 feet tall and weighed 750 pounds."
739,"A ""quokka"" mother will drop her baby to distract a predator so she can escape."
740,"The ""first"" computer mouse was invented by Douglas Engelbart in 1964 and was made of a wooden shell with two metal wheels."
741,"A ""sea cucumber"" can turn its body into a liquid-like state to squeeze through small gaps and then solidify again."
742,"The ""world's"" most remote island is Tristan da Cunha; the nearest inhabited land is over 1,500 miles away."
743,"The ""first"" skyscraper to have more than 100 floors was the Empire State Building."
744,"A ""bowerbird"" builds elaborate huts and decorates them with blue objects to attract a mate."
745,"The ""world's"" largest cave is Son Doong in Vietnam, which has its own jungle and river inside."
746,"The ""first"" successful appendectomy was performed in 1735 by a French surgeon named Claudius Amyand."
747,"A ""glass wing butterfly"" has transparent wings because the tissue between its veins lacks colored scales."
748,"The ""world's"" deepest point in the ocean is the Challenger Deep, reaching roughly 36,000 feet down."
749,"The ""first"" hard drive with a capacity of 1GB (the IBM 3380) cost $\$40,000$ in 1980."
750,"A ""kakapo"" is the world’s only flightless parrot and is also the heaviest parrot species."
751,"The ""first"" use of ""X-rays"" for medical purposes was just months after their discovery in 1895."
752,"A ""mimic octopus"" can impersonate the physical appearance and movements of more than 15 different marine species."
753,"The ""world's"" oldest living land animal is Jonathan the tortoise, who is over 190 years old."
754,"The ""first"" text message was sent over the Vodafone network in the UK in 1992."
755,"A ""starfish"" (sea star) can regrow its entire body from just a single severed arm."
756,"The ""world's"" largest salt flat is the Salar de Uyuni in Bolivia, containing over 10 billion tons of salt."
757,"The ""first"" motorized flight by the Wright brothers in 1903 lasted only 12 seconds."
758,"A ""platypus"" is one of the few mammals that can sense electric fields to find prey (electroreception)."
759,"The ""world's"" highest waterfall is Angel Falls in Venezuela, with a height of 3,212 feet."
760,"A ""wood frog"" can survive being frozen solid for weeks; its heart actually stops beating."
761,"The ""world's"" longest mountain range is actually underwater (the Mid-Ocean Ridge)."
762,"The ""first"" person to walk in space was Alexei Leonov in 1965."
763,"A ""sloth"" moves so slowly that algae actually grows on its fur, providing camouflage."
764,"The ""world's"" most expensive spice by weight is saffron, which comes from the crocus flower."
765,"The ""first"" digital camera was built by Steve Sasson at Kodak and took 23 seconds to record a single image."
766,"A ""peregrine falcon"" is the fastest animal on Earth, reaching speeds of over 200 mph during a dive."
767,"The ""world's"" oldest parliament still in existence is the Althing in Iceland."
768,"The ""first"" vending machine was used in 1st-century Roman Egypt to dispense holy water."
769,"A ""mantis shrimp"" can strike with the force of a $.22$ caliber bullet."
770,"The ""world's"" largest tree by volume is General Sherman, a giant sequoia in California."
771,"The ""first"" crossword puzzle was published in the New York World in 1913."
772,"A ""narwhal"" tusk is actually a sensory organ with millions of nerve endings."
773,"The ""world's"" largest stadium is the Rungrado 1st of May Stadium in North Korea, seating 114,000 people."
774,"The""first"" modern Olympic Games were held in Athens in 1896"
775,"The ""Great Mosque of Djenné"" in Mali is the largest mud-brick building in the world and is replastered by the entire community every year."
776,"A ""mirage"" is not an hallucination; it is a real optical phenomenon caused by the refraction of light through air layers of different temperatures."
777,"The ""first"" person to reach the ""Pole of Inaccessibility"" (the point in Antarctica furthest from any ocean) was a Soviet team in 1958."
778,"A ""klaxon"" is the technical name for a powerful electric horn that produces a ""ga-loo-ga"" sound."
779,"The ""world's"" largest steam locomotive, the ""Big Boy,"" was 132 feet long and weighed 1.2 million pounds."
780,"A ""wunderkammer"" (cabinet of curiosities) was the precursor to the modern museum, filled with eclectic natural and historical objects."
781,"The ""first"" recorded use of a ""trench coat"" was by British officers during the Boer War, long before WWI."
782,"A ""coelanth"" has a ""rostral organ"" in its snout that allows it to detect the electric fields of prey, similar to a shark."
783,"The ""world's"" deepest hotel room is located in the Sala Silver Mine in Sweden, 155 meters underground."
784,"A ""paternoster"" is a passenger elevator which consists of a chain of open compartments that move slowly in a loop without stopping."
785,"A ""glacier"" can move as fast as 30 meters per day or as slow as $0.5$ centimeters per year."
786,"The ""world's"" most expensive material is Antimatter, estimated to cost roughly $62.5$ trillion dollars per gram."
787,"A ""bolometer"" is a sensitive instrument used to measure the power of incident electromagnetic radiation by the heating of a material."
788,"The ""first"" recorded ""strike"" in history occurred in ancient Egypt when artisans building the Royal Tomb at Deir el-Medina walked off the job because their grain rations were late."
789,"A ""fata morgana"" is a complex form of superior mirage that can make ships or islands appear to be floating or stretched vertically."
790,"The ""world's"" largest jigsaw puzzle ever completed had 551,232 pieces."
791,"A ""stegosaurus"" had a brain roughly the size and shape of a bent hot dog."
792,"The ""first"" safety elevator was demonstrated by Elisha Otis in 1854 when he cut the hoisting rope to prove the brake worked."
793,"A ""circumzenithal arc"" is a rare optical phenomenon that looks like an upside-down rainbow high in the sky."
794,"The ""world's"" highest town is La Rinconada in Peru, located at an altitude of 5,100 meters above sea level."
795,"A ""pneumatic tube"" system was used by the New York City postal service to move mail underground at 30 mph until 1953."
796,"The ""first"" artificial heart, the Jarvik-7, was successfully implanted into a human patient in 1982."
797,"A ""stope"" is the open space left in an underground mine when the desired ore has been removed."
798,"The ""world's"" longest continuous rail journey is the Trans-Siberian Railway, covering 5,772 miles."
799,"The ""first"" transatlantic radio signal was sent by Guglielmo Marconi in 1901 from England to Newfoundland."
800,"A ""caldera"" is a large cauldron-like hollow that forms shortly after the emptying of a magma chamber in a volcanic eruption."
801,"A ""theremin"" is the only musical instrument played without any physical contact from the performer."
802,"The ""world's"" largest passenger ship, Icon of the Seas, is five times the size of the Titanic."
803,"A ""fulgurite"" (petrified lightning) is a glass tube formed when lightning strikes silica-rich sand or soil."
804,"The ""first"" mass-produced ""plastic"" was Bakelite, invented in 1907 by Leo Baekeland."
805,"A ""geoglyph"" is a large design or motif produced on the ground, such as the famous Nazca Lines in Peru."
806,"The ""world's"" largest man-made lake by surface area is Lake Volta in Ghana."
807,"A ""haboob"" is a type of intense dust storm carried on an atmospheric gravity current, common in arid regions."
808,"The ""first"" digital calculator, the Anita MK 8, was released in 1961 and used vacuum tubes."
809,"A ""queltz"" is the technical term for the hollow, tubular structure of a bird's feather."
810,"The ""world's"" largest sub-polar desert is the Gobi Desert, which is expanding due to desertification."
811,"A ""bathyscaphe"" is a free-diving self-propelled deep-sea submersible, such as the Trieste."
812,"The ""first"" successful ""heart transplant"" was performed by Christiaan Barnard in Cape Town in 1967."
813,"A ""karst"" is a topography formed from the dissolution of soluble rocks such as limestone, characterized by sinkholes and caves."
814,"The ""world's"" longest fence, the Dingo Fence in Australia, is 3,488 miles long."
815,"The ""world's"" longest fence, the Dingo Fence in Australia, is 3,488 miles long."
816,"The ""first"" human-made object to break the sound barrier was actually the tip of a whip."
817,"A ""monolith"" is a geological feature consisting of a single massive stone or rock."
818,"The ""world's"" oldest university in continuous operation is the University of al-Qarawiyyin in Morocco, founded in 859 AD."
819,"A ""sextant"" is a doubly reflecting navigation instrument that measures the angular distance between two visible objects."
820,"The ""first"" synthetic dye, mauveine, was discovered by accident by 18-year-old William Henry Perkin while he was trying to cure malaria."
821,"The ""first"" synthetic dye, mauveine, was discovered by accident by 18-year-old William Henry Perkin while he was trying to cure malaria."
822,"The ""world's"" largest canyon is the Yarlung Tsangpo Grand Canyon in Tibet, which is significantly deeper than the Grand Canyon."
823,"A""telomere"" is a region of repetitive DNA sequences at the end of a chromosome, which protects the end of the chromosome from deterioration."
824,"The ""Scholastic"" book company owns the rights to the word ""Muggle."""
825,"A ""glimmer"" is the specific collective noun for a group of goldfish."
826,"The ""first"" color ever produced by the universe shortly after the Big Bang was a warm, orange-white glow, not black."
827,"A ""colophon"" is the technical term for the publisher's emblem or logo found on the spine or title page of a book."
828,"The ""world's"" oldest known map of the night sky is the Nebra Sky Disk, a bronze disk with gold leaf symbols from 1600 BC."
829,"A""jiffy"" in physical chemistry is the time it takes light to travel the distance of one nucleon"
830,"The ""first"" person to be buried in Westminster Abbey was King Edward the Confessor in 1066."
831,"A ""vituperative"" person is someone who uses harsh and abusive language, a term originating from Latin vituperare."
832,"The ""world's"" largest gold coin was minted by the Perth Mint in 2011; it is 31 inches wide and weighs one metric ton."
833,"A ""lethologica"" is the psychological phenomenon of being unable to remember a specific word or name."
834,"The ""first"" internal combustion engine was fueled by gunpowder, designed by Christiaan Huygens in 1673."
835,"A ""psithurism"" is the sound of wind whispering through trees, derived from the Greek psithuros (whispering)."
836,"The ""world's"" largest colony of bats lives in Bracken Cave, Texas, containing over 20 million Mexican free-tailed bats."
837,"A ""tinnitus"" sufferer hears sound when no external sound is present; the word comes from the Latin tinnire, meaning ""to ring."""
838,"The ""first"" recorded use of a ""hashtag"" ($#$) in social media was by Chris Messina in a tweet in 2007."
839,"A ""parsec"" is a unit of distance used in astronomy equal to about 3.26 light-years."
840,"The ""world's"" deepest mine is the Mponeng Gold Mine in South Africa, extending 2.5 miles below the surface."
841,"A ""quincunx"" is a geometric pattern consisting of five points arranged in a cross, like the five-dice face."
842,"The ""first"" recorded ""Olympic"" champion was Coroebus of Elis, a cook who won the footrace in 776 BC."
843,"A ""limnologist"" is a scientist who specifically studies inland waters like lakes, ponds, and rivers."
844,"The ""world's"" largest steam-powered clock is located in Gastown, Vancouver, and whistles every 15 minutes."
845,"A ""gnomon"" is the part of a sundial that casts the shadow."
846,"The ""first"" commercial ""SMS"" message was sent over a GSM network by a developer to a director at Vodafone."
847,"A ""paresthesia"" is the medical term for the ""pins and needles"" sensation when a limb ""falls asleep."""
848,"The ""world's"" oldest bridge still in use is the Caravan Bridge in Turkey, built around 850 BC."
849,"A ""syzygy"" occurs when three celestial bodies, such as the Sun, Earth, and Moon, align in a straight line."
850,"The ""first"" patent for a ""revolving door"" was granted to Theophilus Van Kannel in 1888 to avoid social ""chivalry"" of holding doors open."
851,"A ""petrichor"" is the earthy scent produced when rain falls on dry soil, caused by the oil geosmin."
852,"The ""world's"" largest flower that does not smell like rotting meat is the Queen of the Andes, which can reach 40 feet tall."
853,"A ""uxoricide"" is the act of killing one's own wife, while ""mariticide"" is the act of killing one's husband."
854,"The ""first"" woman to win a Nobel Prize was Marie Curie in 1903 (Physics)."
855,"A ""vorticity"" is a pseudovector field that describes the local spinning motion of a continuum at a point."
856,"The ""world's"" largest ""beaver dam"" is located in Wood Buffalo National Park, Canada, and is visible from space."
857,"A ""susurrus"" is a low, soft whispering or rustling sound."
858,"The ""first"" city to reach a population of one million people was ancient Rome in 133 BC."
